City,Latitude,Longitude,Population
Pombal,39.9162,-8.6279,55217
Marco de Canavezes,41.1833,-8.1500,53450
Caldas da Rainha,39.4069,-9.1363,51729
Covilha,40.2833,-7.5000,51797
Montijo,38.7049,-8.9757,51222
Fafe,41.4500,-8.1667,50633
Amora,38.6265,-9.1189,48629
Sesimbra,38.4437,-9.0996,49500
Vila Verde,41.6500,-8.4333,47888
Lousada,41.2833,-8.2833,47387
Ourem,39.6500,-8.5833,45932
Olhao,37.0278,-7.8389,45396
Santa Cruz,32.6750,-16.8309,43005
Ponte de Lima,41.7667,-8.5833,43498
Chaves,41.7399,-7.4707,41243
Ilhavo,40.6000,-8.6667,40349
Tomar,39.6000,-8.4167,40677
Trofa,41.3374,-8.5596,38999
Marinha Grande,39.7500,-8.9333,38681
Silves,37.1833,-8.4333,37126
Torres Novas,39.4833,-8.5333,36717
Camara de Lobos,32.6500,-16.9667,35666
Angra do Heroismo,38.6558,-27.2153,35402
Esposende,41.5333,-8.7833,34254
Espinho,41.0100,-8.6400,31786
Ribeira Grande,37.8167,-25.5167,32112
Lagos,37.1000,-8.6667,31049
Anadia,40.4333,-8.4333,29150
Benavente,38.9833,-8.8167,29019
Estarreja,40.7500,-8.5667,26997
Lamego,41.0833,-7.8667,26691
Montemor-o-Velho,40.1667,-8.6833,26171
Tavira,37.1309,-7.6506,26167
Odemira,37.5833,-8.6333,26066
Albergaria-a-Velha,40.6936,-8.4806,25252
Vizela,41.3833,-8.3000,23736
Porto de Mos,39.6000,-8.8167,24342
Mirandela,41.4833,-7.1833,23850
Almeirim,39.2167,-8.6333,23376
Canico,32.6412,-16.8504,23361
Oliveira do Bairro,40.5167,-8.5000,23028
Vale de Cambra,40.8500,-8.4000,22864
Povoa de Lanhoso,41.5667,-8.2667,21886
Azambuja,39.0667,-8.8667,21814
Entroncamento,39.4667,-8.4667,20206
Alfena,41.2395,-8.5244,20000
Rio Maior,39.3333,-8.9333,21192
Praia da Vitoria,38.7333,-27.0667,21035
Elvas,38.8800,-7.1628,20706
Baiao,41.1667,-8.0333,20522
Cinfaes,41.0667,-8.0833,20427
Celorico de Basto,41.3869,-8.0022,20098
Vila Real de Santo Antonio,37.2000,-7.4167,19156
Moncao,42.0733,-8.4800,19230
Soure,40.0500,-8.6333,19245
Lousa,40.1125,-8.2469,17604
Alcochete,38.7553,-8.9608,17569
Montemor-o-Novo,38.6500,-8.2167,17437
Peso da Regua,41.1632,-7.7890,17131
Condeixa-a-Nova,40.1167,-8.5000,17078
Cabeceiras de Basto,41.5167,-8.0000,16710
Ponte de Sor,39.2500,-8.0167,16722
Quarteira,37.0695,-8.1006,16131
Batalha,39.6500,-8.8167,15805
Serta,39.8008,-8.1003,15880
Macedo de Cavaleiros,41.5333,-6.9500,15776
Serpa,37.9333,-7.5833,15623
Castro Daire,40.9000,-7.9333,15339
Nazare,39.6000,-9.0667,15158
Penacova,40.2667,-8.2667,15251
Moura,38.1397,-7.4505,15167
Horta,38.5333,-28.6333,14994
Cadaval,39.2500,-9.1000,14525
Estremoz,38.8422,-7.5881,14318
Sines,37.9536,-8.8712,14238
Nelas,40.5167,-7.8500,14037
Gouveia,40.5000,-7.6000,14046
Arcozelo,41.0555,-8.6395,12393
Arruda dos Vinhos,38.9833,-9.0667,13391
Ribeira Brava,32.6722,-17.0639,13375
Bombarral,39.2667,-9.1500,13193
Vila Pouca de Aguiar,41.4833,-7.6333,13187
Ansiao,39.9167,-8.4333,13128
Miranda do Corvo,40.1000,-8.3333,13098
Vieira do Minho,41.6333,-8.1333,12997
Alcacer do Sal,38.3725,-8.5133,13046
Mira,40.4285,-8.7363,12465
Sabugal,40.3500,-7.0833,12544
Satao,40.7333,-7.7167,12444
Sever do Vouga,40.7167,-8.3667,12356
Arganil,40.2167,-8.0500,12145
Tabua,40.3667,-8.0333,12071
Vendas Novas,38.6833,-8.4500,11846
Obidos,39.3585,-9.1760,11689
Calheta,32.7333,-17.1667,11521
Resende,41.1000,-7.9500,11364
Reguengos de Monsaraz,38.4167,-7.5333,10828
Sao Bras de Alportel,37.1500,-7.8833,10662
Murtosa,40.7369,-8.6386,10585
Aver-o-Mar,41.4039,-8.7690,8961
Sobral de Monte Agraco,39.0167,-9.1500,10156
Moimenta da Beira,40.9819,-7.6158,10212
Carregal do Sal,40.4333,-8.0000,9835
Trancoso,40.7833,-7.3500,9878
Idanha-a-Nova,39.9167,-7.2333,9716
Pinhel,40.7833,-7.0667,9627
Argoncilhe,41.0167,-8.5500,8420
Aljustrel,37.8785,-8.1614,9257
Casteloes de Cepeda,41.2008,-8.3306,7299
Melgaco,42.1167,-8.2667,9213
Almargem,38.8475,-9.2714,8983
Vinhais,41.8167,-7.0000,9066
Ponta do Sol,32.6811,-17.1042,8862
Ferreira do Zezere,39.7000,-8.2833,8619
Torre de Moncorvo,41.2000,-7.1333,8572
Joane,41.4333,-8.4167,7528
Campo Maior,39.0167,-7.0667,8456
Vila Vicosa,38.7500,-7.4333,8319
Proenca-a-Nova,39.7500,-7.9167,8314
Tarouca,41.0167,-7.7833,8048
Penalva do Castelo,40.6667,-7.6833,7956
Sao Joao da Pesqueira,41.1333,-7.4000,7874
Santana,32.8000,-16.8667,7719
Alpiarca,39.2593,-8.5850,7702
Celorico da Beira,40.6333,-7.4000,7693
Mondim de Basto,41.4000,-7.9500,7493
Miranda do Douro,41.5000,-6.2667,7482
Nisa,39.5167,-7.6500,7450
Borba,38.8000,-7.4500,7333
Arraiolos,38.7229,-7.9843,7363
Poiares,40.2167,-8.2500,7281
Santa Marta de Penaguiao,41.2000,-7.7833,7356
Vila Nova da Barquinha,39.4500,-8.4333,7322
Vila Nova de Foz Coa,41.0833,-7.1333,7312
Castro Verde,37.6976,-8.0819,7276
Mertola,37.6333,-7.6500,7274
Terras de Bouro,41.7167,-8.3000,7253
Redondo,38.6464,-7.5464,7031
Castro Marim,37.2167,-7.4500,6747
Ribeira de Pena,41.5167,-7.8000,6544
Sao Martinho,38.8125,-9.4208,6226
Portel,38.3000,-7.7000,6428
Sabrosa,41.2651,-7.5751,6361
Tabuaco,41.1167,-7.5667,6350
Carrazeda de Anciaes,41.2500,-7.3000,6373
Povoacao,37.7460,-25.2450,6327
Armamar,41.1167,-7.6833,6297
Olival,41.0711,-8.5272,5812
Figueira de Castelo Rodrigo,40.9000,-6.9667,6260
Figueiro dos Vinhos,39.9000,-8.2667,6169
Madalena,38.5356,-28.5234,6049
Monchique,37.3167,-8.6000,6045
Penela,40.0333,-8.3833,5983
Murca,41.4000,-7.4500,5952
Vidigueira,38.2000,-7.8000,5932
Riachos,39.4453,-8.5142,5420
Viana do Alentejo,38.3342,-8.0014,5743
Oleiros,39.9167,-7.9167,5721
Penamacor,40.1667,-7.1667,5682
Vila do Porto,36.9450,-25.1450,5552
Golega,39.4000,-8.4833,5465
Aguiar da Beira,40.8180,-7.5414,5473
Velas,38.6817,-28.2079,5398
Ourique,37.6500,-8.2250,5389
Terrujem,38.8511,-9.3747,5113
Vila do Bispo,37.0825,-8.9119,5258
Vila Nova de Paiva,40.8500,-7.7333,5176
Sousel,38.9532,-7.6757,5074
