City,Latitude,Longitude,Population
Jawor,51.0500,16.1833,24070
Sandomierz,50.6833,21.7500,24187
Bierun Stary,50.0897,19.0928,23640
Konstancin-Jeziorna,52.0938,21.1176,23694
Ostrow Mazowiecka,52.8000,21.9000,22800
Lubartow,51.4667,22.6000,22138
Hajnowka,52.7333,23.5667,21442
Leczna,51.3000,22.8833,21802
Swiedbodzin,52.2500,15.5333,21988
Laziska Gorne,50.1500,18.8333,21958
Opoczno,51.3833,20.2833,21780
Wieliczka,49.9894,20.0661,21878
Chelmno,53.3492,18.4261,20428
Gryfino,53.2524,14.4883,21555
Prudnik,50.3197,17.5792,21237
Pleszew,51.8974,17.7856,20365
Kety,49.8821,19.2233,19428
Deblin,51.5667,21.8614,19513
Gostynin,52.4167,19.4667,19414
Naklo nad Notecia,53.1421,17.6018,19507
Lancut,50.0687,22.2291,17749
Pultusk,52.7025,21.0828,19229
Rawa Mazowiecka,51.7667,20.2500,17765
Miedzyrzecz,52.4446,15.5780,18459
Kostrzyn nad Odra,52.5883,14.6667,18125
Braniewo,54.3833,19.8333,17123
Kobylka,52.3395,21.1959,17586
Rypin,53.0667,19.4500,16558
Oborniki,52.6500,16.8167,17895
Miedzyrzec Podlaski,51.9833,22.8000,17117
Ustka,54.5805,16.8619,16308
Zlotoryja,51.1264,15.9198,16479
Milanowek,52.1243,20.6654,16419
Leczyca,52.0583,19.2000,15593
Brzesko,49.9667,20.6167,16912
Gubin,51.9500,14.7333,17150
Bytow,54.1667,17.5000,16888
Krapkowice,50.4751,17.9654,16721
Strzegom,51.0000,16.3333,16650
Chelmza,53.2000,18.6000,14808
Olecko,54.0333,22.5000,16508
Przeworsk,50.0591,22.4941,15713
Ustron,49.7167,18.8167,16065
Czluchow,53.6500,17.3667,14625
Siemiatycze,52.4272,22.8625,15169
Jelcz-Laskowice,51.0333,17.3333,15340
Glucholazy,50.3131,17.3742,15293
Wschowa,51.8000,16.3000,14607
Darlowo,54.4167,16.4167,13943
Lubsko,51.7877,14.9724,14182
Nidzica,53.3583,20.4250,13872
Glubczyce,50.2009,17.8286,13572
Wolsztyn,52.1167,16.1167,13477
Trzebnica,51.3050,17.0614,13161
Brzeg Dolny,51.2730,16.7081,12816
Lubaczow,50.1556,23.1230,12415
Brzeszcze,50.0000,19.1500,11921
Niepolomice,50.0339,20.2172,12000
Wegorzewo,54.2167,21.7500,12186
Brwinow,52.1417,20.7167,11743
Nowe Miasto Lubawskie,53.4167,19.5833,10997
Krynica,49.4222,20.9594,11361
Ciechocinek,52.8833,18.7833,10874
Miastko,54.0000,16.9833,11123
Wisla,49.6667,18.8667,11048
Warka,51.7833,21.2000,11035
Krzeszowice,50.1333,19.6333,10281
Koronowo,53.3137,17.9370,10818
Biskupiec,53.8647,20.9569,10539
Ozimek,50.6731,18.2131,10000
Stary Sacz,49.5625,20.6364,9056
Lwowek Slaski,51.1167,15.5833,9500
Ziebice,50.6000,17.0444,9154
Kamien Pomorski,53.9697,14.7858,9144
Zychlin,52.2453,19.6236,9021
Polaniec,50.4333,21.2833,8419
Prabuty,53.7558,19.1975,8215
Trzemeszno,52.5614,17.8231,7792
Reszel,54.0504,21.1458,7721
Zbaszyn,52.2531,15.9178,7264
Gluszyca,50.6874,16.3717,6855
Belzyce,51.1833,22.2667,7090
Sobotka,50.8986,16.7444,6965
Gryfow Slaski,51.0308,15.4202,6943
Pilawa Gorna,50.6833,16.7500,6673
Kornik,52.2367,17.0986,6807
Gniew,53.8333,18.8333,6844
Gogolin,50.4881,18.0239,6116
Mszczonow,51.9742,20.5267,6323
Grybow,49.6244,20.9483,6038
Jedlicze,49.7164,21.6456,5766
Dabrowa Bialostocka,53.6500,23.3500,6226
Kazimierza Wielka,50.2656,20.4936,5848
Smigiel,52.0134,16.5270,5420
Bierutow,51.1333,17.5333,5065
