City,Latitude,Longitude,Population
Mut,36.6458,33.4375,62853
Derik,37.3644,40.2689,61830
Uzunkopru,41.2669,26.6875,61485
Bor,37.8833,34.5667,60335
Kas,36.2018,29.6377,58600
Hassa,36.8000,36.5300,56409
Kulu,39.0901,33.0807,50667
Kozlu,41.4333,31.7500,48381
Beypazari,40.1703,31.9211,48274
Finike,36.3000,30.1500,48131
Haymana,39.4311,32.4956,45931
Yatagan,37.3425,28.1393,44940
Seferhisar,38.1975,26.8388,44526
Dikili,39.0710,26.8902,44172
Of,40.9450,40.2644,43499
Cesme,38.3200,26.3053,43489
Kemer,36.6000,30.5500,43226
Yakacik,36.7500,36.2167,41409
Erzin,36.9539,36.2022,41368
Bayindir,38.2192,27.6481,40584
Emirdag,39.0197,31.1500,37817
Selcuk,37.9500,27.3667,36360
Gurpinar,38.3269,43.4133,35663
Kilimli,41.4833,31.8333,35323
Yayladagi,35.9025,36.0603,35460
Belen,36.4917,36.1917,33540
Ayvacik,39.6011,26.4047,33568
Sarikaya,39.4936,35.3769,33010
Kinik,39.0872,27.3833,29803
Nallihan,40.1859,31.3508,28091
Havran,39.5583,27.0983,27741
Ipsala,40.9181,26.3831,27498
Pinarbasi,38.7220,36.3910,26911
Macka,40.8186,39.6136,26626
Lice,38.4549,40.6519,26163
Marmara Ereglisi,40.9697,27.9553,25873
Haskoy,38.6864,41.6936,25749
Ayancik,41.9500,34.5833,23720
Gokcebey,41.3133,32.1497,21655
Yenice,41.2000,32.3333,21625
Arhavi,41.3531,41.3100,20565
Toprakkale,37.0639,36.1469,20127
Findikli,41.1333,41.0167,16902
Bayat,40.6460,34.2610,16525
Divrigi,39.3667,38.1167,16377
Sultandagi,38.5333,31.2333,15076
Cicekdagi,39.6036,34.4158,14735
Pazar,40.2759,36.2832,14335
Eynesil,41.0500,39.1333,13955
Ulubey,38.4216,29.2895,12955
Beydag,38.0869,28.2089,12507
Erfelek,41.8793,34.9184,12049
Ardanuc,41.1233,42.0647,12056
Cungus,38.2122,39.2884,11927
Aydincik,36.1667,33.3500,11088
Akyaka,40.7397,43.6253,10985
Sultanhani,38.2481,33.5465,10884
Karkamis,36.8345,37.9983,10436
Eceabat,40.1842,26.3575,8912
Ovacik,39.3586,39.2164,6998
Yeniceoba,38.8708,32.7919,6872
Cirali,36.4073,30.4786,6000
