City,Latitude,Longitude,Population
Saint John,45.2806,-66.0761,67575
Caledon,43.8667,-79.8667,66502
St. Albert,53.6303,-113.6258,65589
Granby,45.4000,-72.7333,63433
Medicine Hat,50.0417,-110.6775,63260
Grande Prairie,55.1708,-118.7947,63166
St. Thomas,42.7750,-81.1833,61707
Airdrie,51.2917,-114.0144,61581
Halton Hills,43.6300,-79.9500,61161
Saint-Hyacinthe,45.6167,-72.9500,59614
Lac-Brome,45.2167,-72.5167,58889
Fredericton,45.9636,-66.6431,58220
Blainville,45.6700,-73.8800,56363
Aurora,44.0000,-79.4667,55445
Welland,42.9833,-79.2333,52293
North Bay,46.3000,-79.4500,51553
Beloeil,45.5667,-73.2000,50796
Belleville,44.1667,-77.3833,50716
Mirabel,45.6500,-74.0833,50513
Shawinigan,46.5667,-72.7500,50060
Brandon,49.8483,-99.9500,48859
Rimouski,48.4500,-68.5300,48664
Cornwall,45.0275,-74.7400,46589
Stouffville,43.9667,-79.2500,45837
Georgina,44.3000,-79.4333,45418
Victoriaville,46.0500,-71.9667,45309
Vernon,50.2670,-119.2720,44600
Saint-Eustache,45.5700,-73.9000,44154
Quinte West,44.1833,-77.5667,43577
Charlottetown,46.2403,-63.1347,42602
Mascouche,45.7500,-73.6000,42491
West Vancouver,49.3667,-123.1667,42473
Salaberry-de-Valleyfield,45.2500,-74.1300,42410
Rouyn-Noranda,48.2333,-79.0167,42334
Timmins,48.4667,-81.3333,41788
Sorel-Tracy,46.0333,-73.1167,41629
New Tecumseth,44.0833,-79.7500,41439
Woodstock,43.1306,-80.7467,40902
Boucherville,45.6000,-73.4500,40753
Mission,49.1337,-122.3112,38833
Vaudreuil-Dorion,45.4000,-74.0333,38117
Brant,43.1167,-80.3667,36707
Lakeshore,42.2399,-82.6511,36611.00
Innisfil,44.3000,-79.5833,36566
Prince Albert,53.2000,-105.7500,35926
Langford Station,48.4506,-123.5058,35342
Bradford West Gwillimbury,44.1333,-79.6333,35325
Campbell River,50.0244,-125.2475,35138
Spruce Grove,53.5450,-113.9008,34066
Moose Jaw,50.3933,-105.5519,33890
Penticton,49.4911,-119.5886,33761
Port Moody,49.2831,-122.8317,33551
Leamington,42.0667,-82.5833,32991
East Kelowna,49.8625,-119.5833,32655
Val-d'Or,48.1000,-77.7833,31862
Owen Sound,44.5667,-80.9333,31820
Stratford,43.3708,-80.9819,31465
Lloydminster,53.2783,-110.0050,31410
Pointe-Claire,45.4500,-73.8167,31380
Orillia,44.6000,-79.4167,31166
Alma,48.5500,-71.6500,30904
Orangeville,43.9167,-80.1167,30734
Fort Erie,42.9167,-79.0167,30710
LaSalle,42.2167,-83.0667,30180
Sainte-Julie,45.5833,-73.3333,30104
Leduc,53.2594,-113.5492,29993
North Cowichan,48.8236,-123.7192,29676
Chambly,45.4311,-73.2873,29120.00
Okotoks,50.7250,-113.9750,28881
Sept-Iles,50.2167,-66.3833,28534
Centre Wellington,43.7000,-80.3667,28191
Saint-Constant,45.3700,-73.5700,27359
Grimsby,43.2000,-79.5500,27314
Boisbriand,45.6200,-73.8300,26884
Conception Bay South,47.5167,-52.9833,26199
Saint-Bruno-de-Montarville,45.5333,-73.3500,26107
Cochrane,51.1890,-114.4670,25853
Thetford Mines,46.1000,-71.3000,25709
Courtenay,49.6878,-124.9944,25599
Magog,45.2667,-72.1500,25358
Whitehorse,60.7029,-135.0691,25085.00
Woolwich,43.5667,-80.4833,25006
Clarence-Rockland,45.4833,-75.2000,24512
Fort Saskatchewan,53.7128,-113.2133,24149
East Gwillimbury,44.1333,-79.4167,23991
Lincoln,43.1300,-79.4300,23787
La Prairie,45.4200,-73.5000,23357
Tecumseh,42.2431,-82.9256,23229
Mount Pearl Park,47.5189,-52.8058,22957
Amherstburg,42.1000,-83.0833,21936
Brockville,44.5833,-75.6833,21854
Collingwood,44.5000,-80.2167,21793
Scugog,44.0900,-78.9360,21617
Kingsville,42.1000,-82.7167,21552
Baie-Comeau,49.2167,-68.1500,21536
Paradise,47.5333,-52.8667,21389
Uxbridge,44.1167,-79.1333,21176
Essa,44.2500,-79.7833,21083
Candiac,45.3800,-73.5200,21047
Oro-Medonte,44.5667,-79.5833,21036
Varennes,45.6833,-73.4333,20994
Strathroy-Caradoc,42.9575,-81.6167,20867
Wasaga Beach,44.5206,-80.0167,20675
New Glasgow,45.5926,-62.6455,20609
Wilmot,43.4000,-80.6500,20545
Essex,42.0833,-82.9000,20427
Fort St. John,56.2465,-120.8476,20155
L'Assomption,45.8333,-73.4167,20065
Saint-Lazare,45.4000,-74.1333,19889
Chestermere,51.0500,-113.8225,19887
Huntsville,45.3333,-79.2167,19816
Corner Brook,48.9287,-57.9260,19806.00
Riverview,46.0613,-64.8052,19667
Lloydminster,53.2807,-110.0350,19645.00
Joliette,46.0167,-73.4500,19621
Yellowknife,62.4709,-114.4053,19569.00
Squamish,49.7017,-123.1589,19512
Riviere-du-Loup,47.8333,-69.5333,19447
Cobourg,43.9667,-78.1667,19440
Cranbrook,49.5097,-115.7667,19259
Beaconsfield,45.4333,-73.8667,19115
Springwater,44.4333,-79.7333,19059
Dorval,45.4500,-73.7500,18980
Thorold,43.1167,-79.2000,18801
Camrose,53.0167,-112.8333,18742
South Frontenac,44.5081,-76.4939,18646
Pitt Meadows,49.2333,-122.6833,18573
Port Colborne,42.8833,-79.2500,18306
Quispamsis,45.4322,-65.9462,18245
Mont-Saint-Hilaire,45.5622,-73.1917,18200
Bathurst,47.6200,-65.6500,18154
Saint-Augustin-de-Desmaures,46.7333,-71.4667,18141
Oak Bay,48.4264,-123.3228,18094
Salmon Arm,50.7022,-119.2722,17706
Port Alberni,49.2339,-124.8050,17678
Miramichi,47.0196,-65.5072,17537.00
Niagara-on-the-Lake,43.2553,-79.0717,17511
Saint-Lin--Laurentides,45.8500,-73.7667,17463
Beaumont,53.3572,-113.4147,17396
Middlesex Centre,43.0500,-81.4500,17262
Inverness,46.2000,-61.1000,17235
Stony Plain,53.5264,-114.0069,17189
Petawawa,45.9000,-77.2833,17187
Pelham,43.0333,-79.3333,17110
Selwyn,44.4167,-78.3333,17060
Loyalist,44.2500,-76.7500,16971
Midland,44.7500,-79.8833,16864
Colwood,48.4236,-123.4958,16859
Central Saanich,48.5142,-123.3839,16814
Sainte-Catherine,45.4000,-73.5800,16762
Port Hope,43.9500,-78.3000,16753
Saint-Basile-le-Grand,45.5333,-73.2833,16736
Swift Current,50.2881,-107.7939,16604
Edmundston,47.3765,-68.3253,16580
Russell,45.2569,-75.3583,16520
North Grenville,44.9667,-75.6500,16451
Yorkton,51.2139,-102.4628,16343
Tracadie,47.5124,-64.9101,16114.00
Bracebridge,45.0333,-79.3000,16010
Greater Napanee,44.2500,-76.9500,15892
Tillsonburg,42.8667,-80.7333,15872
Steinbach,49.5258,-96.6839,15829
Hanover,49.4433,-96.8492,15733
Terrace,54.5164,-128.5997,15723
Springfield,49.9292,-96.6939,15342
Gaspe,48.8333,-64.4833,15163
Kenora,49.7667,-94.4833,15096
Cold Lake,54.4642,-110.1825,14961
Summerside,46.4000,-63.7833,14829
Comox,49.6733,-124.9022,14828
Sylvan Lake,52.3083,-114.0964,14816
West Lincoln,43.0667,-79.5667,14500
Matane,48.8500,-67.5333,14462
Brooks,50.5642,-111.8989,14451
Sainte-Anne-des-Plaines,45.7617,-73.8204,14421.00
West Nipissing / Nipissing Ouest,46.3667,-79.9167,14364
Rosemere,45.6369,-73.8000,14294
Mistassini,48.8229,-72.2154,14250.00
Grand Falls,48.9578,-55.6633,14171.00
Clearview,44.3981,-80.0742,14151
St. Clair,42.7833,-82.3500,14086
Canmore,51.0890,-115.3590,13992
North Battleford,52.7575,-108.2861,13888
Pembroke,45.8167,-77.1000,13882
Mont-Laurier,46.5500,-75.5000,13779
Strathmore,51.0378,-113.4003,13756
Saugeen Shores,44.4333,-81.3667,13715
Thompson,55.7433,-97.8553,13678
Lavaltrie,45.8833,-73.2833,13657
High River,50.5808,-113.8744,13584
Severn,44.7500,-79.5167,13477
Sainte-Sophie,45.8200,-73.9000,13375
Saint-Charles-Borromee,46.0500,-73.4667,13321
Portage La Prairie,49.9728,-98.2919,13304
Thames Centre,43.0300,-81.0800,13191
Mississippi Mills,45.2167,-76.2000,13163
Powell River,49.8353,-124.5247,13157
South Glengarry,45.2000,-74.5833,13150
North Perth,43.7300,-80.9500,13130
Mercier,45.3200,-73.7500,13115
South Stormont,45.0833,-74.9667,13110
Saint-Colomban,45.7300,-74.1300,13080
Lacombe,52.4683,-113.7369,13057
Sooke,48.3761,-123.7378,13001
Dawson Creek,55.7606,-120.2356,12978
Lake Country,50.0833,-119.4142,12922
Trent Hills,44.3142,-77.8514,12900
Sainte-Marie,46.4500,-71.0333,12889
Guelph/Eramosa,43.6300,-80.2200,12854
Truro,45.3647,-63.2800,12826
Amos,48.5667,-78.1167,12823
The Nation / La Nation,45.3500,-75.0333,12808
Ingersoll,43.0392,-80.8836,12757
Winkler,49.1817,-97.9397,12660
Wetaskiwin,52.9694,-113.3769,12655
Central Elgin,42.7667,-81.1000,12607
Lachute,45.6500,-74.3333,12551
West Grey,44.1833,-80.8167,12518
Parksville,49.3150,-124.3120,12514
Cowansville,45.2000,-72.7500,12489
Becancour,46.3333,-72.4333,12438
Gravenhurst,44.9167,-79.3667,12311
Perth East,43.4700,-80.9500,12261
Prince Rupert,54.3122,-130.3271,12220
Prevost,45.8700,-74.0800,12171
Sainte-Adele,45.9500,-74.1300,12137
Kentville,45.0775,-64.4958,12088
Beauharnois,45.3200,-73.8700,12011
Les Iles-de-la-Madeleine,47.3833,-61.8667,12010
Wellington North,43.9000,-80.5700,11914
St. Andrews,50.2700,-96.9747,11913
Carleton Place,45.1333,-76.1333,11901
Whistler,50.1208,-122.9544,11854
Brighton,44.1222,-77.7642,11844
Tiny,44.6833,-79.9500,11787
Gander,48.9569,-54.6089,11688
Rothesay,45.3831,-65.9969,11659
Brock,44.3167,-79.0833,11642
Summerland,49.6006,-119.6778,11615
Val-des-Monts,45.6500,-75.6667,11582
Tache,49.7081,-96.6736,11568
Montmagny,46.9833,-70.5500,11491
Erin,43.7667,-80.0667,11439
Kincardine,44.1667,-81.6333,11389
North Dundas,45.0833,-75.3500,11278
Wellesley,43.5500,-80.7167,11260
Estevan,49.1392,-102.9861,11258
North Saanich,48.6142,-123.4200,11249
Warman,52.3219,-106.5842,11020
La Tuque,48.0652,-74.0528,11001.00
Norwich,42.9833,-80.6000,11001
Meaford,44.5800,-80.7300,10991
Adjala-Tosorontio,44.1333,-79.9333,10975
Hamilton Township,44.0540,-78.2164,10942.00
St. Clements,50.2689,-96.6742,10876
Saint-Amable,45.6500,-73.3000,10870
Weyburn,49.6611,-103.8525,10870
South Dundas,44.9167,-75.2667,10833
L'Ile-Perrot,45.3833,-73.9500,10756
Notre-Dame-de-l'Ile-Perrot,45.3667,-73.9333,10756
Williams Lake,52.1294,-122.1383,10753
Elliot Lake,46.3833,-82.6500,10741
Cantley,45.5667,-75.7833,10699
Nelson,49.5000,-117.2833,10664
Lambton Shores,43.1833,-81.9000,10631
Mapleton,43.7358,-80.6681,10527.00
Georgian Bluffs,44.6500,-81.0333,10479
Rawdon,46.0500,-73.7167,10416
Campbellton,48.0050,-66.6731,10411
View Royal,48.4517,-123.4339,10408
Coldstream,50.2200,-119.2481,10314
Chester,44.6500,-64.3000,10310
Queens,44.0333,-64.7167,10307
Selkirk,50.1436,-96.8839,10278
Saint-Felicien,48.6500,-72.4500,10278
Hawkesbury,45.6000,-74.6000,10263
Roberval,48.5200,-72.2300,10227
Sainte-Agathe-des-Monts,46.0500,-74.2800,10223
North Dumfries,43.3200,-80.3800,10215
Rideau Lakes,44.6667,-76.2167,10207
Sechelt,49.4742,-123.7542,10200
North Glengarry,45.3333,-74.7333,10109
South Huron,43.3200,-81.5000,10096
Marieville,45.4333,-73.1667,10094
Tay,44.7167,-79.7667,10033
Temiskaming Shores,47.5167,-79.6833,9920
Hinton,53.4114,-117.5639,9882
Saint-Sauveur,45.9000,-74.1700,9881
Quesnel,52.9784,-122.4927,9879
Elizabethtown-Kitley,44.7000,-75.8833,9854
Morinville,53.8022,-113.6497,9848
Grey Highlands,44.3333,-80.5000,9804
Stratford,46.2167,-63.0893,9706
Alfred and Plantagenet,45.5667,-74.9167,9680
Mont-Tremblant,46.1167,-74.6000,9646
Martensville,52.2897,-106.6667,9645
Saint-Raymond,46.9000,-71.8333,9615
Amherst,45.8167,-64.2167,9550
Ramara,44.6333,-79.2167,9488
Leeds and the Thousand Islands,44.4500,-76.0800,9465
Carignan,45.4500,-73.3000,9462
Brockton,44.1667,-81.2167,9461
Laurentian Valley,45.7681,-77.2239,9387
East St. Paul,49.9772,-97.0103,9372
Lorraine,45.6833,-73.7833,9352
Sainte-Julienne,45.9700,-73.7200,9331
Blackfalds,52.3833,-113.8000,9328
Malahide,42.7928,-80.9361,9292
Oromocto,45.8488,-66.4788,9223
Olds,51.7928,-114.1067,9184
Huron East,43.6300,-81.2800,9138
Stanley,49.1331,-98.0656,9038.00
Penetanguishene,44.7667,-79.9333,8962
Qualicum Beach,49.3500,-124.4333,8943
Notre-Dame-des-Prairies,46.0500,-73.4333,8868
West Perth,43.4700,-81.2000,8865
Cavan Monaghan,44.2000,-78.4667,8829
Arnprior,45.4333,-76.3500,8795
Smiths Falls,44.9000,-76.0167,8780
Pont-Rouge,46.7500,-71.7000,8723
Champlain,45.5333,-74.6500,8706
Coaticook,45.1333,-71.8000,8698
Minto,43.9167,-80.8667,8671
Morden,49.1919,-98.1006,8668
Mono,44.0167,-80.0667,8609
Ladysmith,48.9975,-123.8203,8537
Bridgewater,44.3700,-64.5200,8532
Dauphin,51.1992,-100.0633,8457.00
Otterburn Park,45.5333,-73.2167,8450
Taber,49.7847,-112.1508,8428
South Bruce Peninsula,44.7333,-81.2000,8416
Edson,53.5817,-116.4344,8414
Farnham,45.2833,-72.9833,8330
Kapuskasing,49.4167,-82.4333,8292
La Malbaie,47.6500,-70.1500,8271
Renfrew,45.4717,-76.6831,8223
Coaldale,49.7333,-112.6167,8215
Portugal Cove-St. Philip's,47.6272,-52.8506,8147
Zorra,43.1500,-80.9500,8138
Kitimat,54.0000,-128.7000,8131
Shelburne,44.0833,-80.2000,8126
Saint-Hippolyte,45.9300,-74.0200,8083
Castlegar,49.3256,-117.6661,8039
Church Point,44.3333,-66.1167,8018
Drumheller,51.4636,-112.7194,7982
Kirkland Lake,48.1500,-80.0333,7981
Argyle,43.8000,-65.8500,7899
Torbay,47.6500,-52.7333,7899
La Peche,45.6833,-75.9833,7863
Banff,51.1781,-115.5719,7847
Innisfail,52.0333,-113.9500,7847
Nicolet,46.2167,-72.6167,7828
Rockwood,50.2856,-97.2869,7823
Drummond/North Elmsley,44.9667,-76.2000,7773
Dryden,49.7833,-92.8333,7749
Fort Frances,48.6167,-93.4000,7739
La Sarre,48.8000,-79.2000,7719
Trail,49.0950,-117.7100,7709
Chandler,48.3500,-64.6833,7703
Stone Mills,44.4500,-76.9167,7702
Hanover,44.1500,-81.0333,7688
South-West Oxford,42.9500,-80.8000,7664
Acton Vale,45.6500,-72.5667,7664
Bromont,45.3167,-72.6500,7649
Beckwith,45.0833,-76.0667,7644
Goderich,43.7333,-81.7000,7628
Plympton-Wyoming,43.0167,-82.0833,7576
Central Huron,43.6300,-81.5700,7576
Rigaud,45.4833,-74.3000,7566
Louiseville,46.2500,-72.9500,7517
Chibougamau,49.9167,-74.3667,7504
Aylmer,42.7667,-80.9833,7492
Delson,45.3700,-73.5500,7462
Kimberley,49.6697,-115.9775,7425
Blandford-Blenheim,43.2333,-80.6000,7399
Bayham,42.7333,-80.7833,7396
Augusta,44.7511,-75.6003,7353
Puslinch,43.4500,-80.1667,7336
Beauport,46.9667,-71.3000,7281
Saint-Remi,45.2667,-73.6167,7265
St. Marys,43.2583,-81.1333,7265
Drayton Valley,53.2222,-114.9769,7235
Ponoka,52.6833,-113.5667,7229
Labrador City,52.9500,-66.9167,7220
Donnacona,46.6747,-71.7294,7200
Southgate,44.1000,-80.5833,7190
McNab/Braeside,45.4500,-76.5000,7178
Macdonald,49.6725,-97.4472,7162
Baie-Saint-Paul,47.4500,-70.5000,7146
Merritt,50.1128,-120.7897,7139
Bluewater,43.4500,-81.6000,7136
East Zorra-Tavistock,43.2333,-80.7833,7129
Stoneham-et-Tewkesbury,47.1667,-71.4333,7106
Asbestos,45.7667,-71.9333,7096
Huron-Kinloss,44.0500,-81.5333,7069
Coteau-du-Lac,45.3000,-74.1800,7044
The Blue Mountains,44.4833,-80.3833,7025
Whitewater Region,45.7167,-76.8333,7009
Edwardsburgh/Cardinal,44.8333,-75.5000,6959
Sainte-Anne-des-Monts,49.1333,-66.5000,6933
Old Chelsea,45.5000,-75.7833,6909
North Stormont,45.2167,-75.0000,6873
Alnwick/Haldimand,44.0833,-78.0333,6869
Peace River,56.2339,-117.2897,6842
Arran-Elderslie,44.4000,-81.2000,6803
Saint-Zotique,45.2500,-74.2500,6773
Val-Shefford,45.3500,-72.5667,6711
Douro-Dummer,44.4500,-78.1000,6709
Plessisville,46.2167,-71.7833,6688
Ritchot,49.6647,-97.1167,6679
Otonabee-South Monaghan,44.2333,-78.2333,6670
Shediac,46.2167,-64.5333,6664
Slave Lake,55.2853,-114.7706,6651
Port-Cartier,50.0333,-66.8667,6651
Barrington,43.5646,-65.5639,6646
Rocky Mountain House,52.3753,-114.9217,6635
Chatsworth,44.3800,-80.8700,6630
Stephenville,48.5500,-58.5667,6623
Devon,53.3633,-113.7322,6578
Yarmouth,43.8361,-66.1175,6518
Boischatel,46.9000,-71.1500,6465
Parry Sound,45.3333,-80.0333,6408
Pointe-Calumet,45.5000,-73.9700,6396
Beaubassin East / Beaubassin-est,46.1726,-64.3122,6376.00
Wainfleet,42.9250,-79.3750,6372
Cramahe,44.0833,-77.8833,6355
Beauceville,46.2000,-70.7833,6354
North Middlesex,43.1500,-81.6333,6352
Amqui,48.4667,-67.4333,6322
Sainte-Catherine-de-la-Jacques-Cartier,46.8500,-71.6167,6319
Clarenville,48.1566,-53.9650,6291
Mont-Joli,48.5800,-68.1800,6281
Wainwright,52.8333,-110.8667,6270
Contrecoeur,45.8500,-73.2333,6252
Saint-Joseph-du-Lac,45.5333,-74.0000,6195
Hope,49.3858,-121.4419,6181
Gimli,50.6619,-97.0297,6181
Saint-Apollinaire,46.6167,-71.5167,6110
Hindon Hill,44.9333,-78.7333,6088
Les Cedres,45.3000,-74.0500,6079
La Broquerie,49.3994,-96.5103,6076
Kent,49.2833,-121.7500,6067
Tweed,44.6000,-77.3333,6044
Saint-Felix-de-Valois,46.1700,-73.4300,6029
Bay Roberts,47.5847,-53.2783,6012
Melfort,52.8564,-104.6100,5992
Bonnyville,54.2667,-110.7500,5975
Stettler,52.3236,-112.7192,5952
Saint-Calixte,45.9500,-73.8500,5934
Lac-Megantic,45.5833,-70.8833,5932
Perth,44.9000,-76.2500,5930
Oliver Paipoonge,48.3900,-89.5200,5922
Humboldt,52.2019,-105.1231,5869
Pontiac,45.5833,-76.1333,5850
St. Paul,53.9928,-111.2972,5827
Petrolia,42.8833,-82.1417,5742
Southwest Middlesex,42.7500,-81.7000,5723
Front of Yonge,44.5333,-75.8667,5710
Vegreville,53.4928,-112.0522,5708
Sainte-Brigitte-de-Laval,47.0000,-71.2000,5696
Vercheres,45.7833,-73.3500,5692
The Pas,53.8250,-101.2533,5689
Saint-Cesaire,45.4167,-73.0000,5686
La Ronge,55.1000,-105.3000,5671
Tay Valley,44.8667,-76.3833,5665
South Bruce,44.0333,-81.2000,5639
McMasterville,45.5500,-73.2333,5615
Redcliff,50.0792,-110.7783,5600
Saint-Philippe,45.3500,-73.4700,5495
Richelieu,45.4500,-73.2500,5467
Notre-Dame-du-Mont-Carmel,46.4833,-72.6500,5467
L'Ange-Gardien,45.5833,-75.4500,5464
Sainte-Martine,45.2500,-73.8000,5461
Saint-Pie,45.5000,-72.9000,5438
Peachland,49.7736,-119.7369,5428
Ashfield-Colborne-Wawanosh,43.8667,-81.6000,5422
Trent Lakes,44.6667,-78.4333,5397
Northern Rockies,59.0000,-123.7500,5393
West St. Paul,50.0119,-97.1150,5368
Windsor,45.5667,-72.0000,5367
Creston,49.0900,-116.5100,5351
Smithers,54.7819,-127.1681,5351
Cornwall,46.2407,-63.2009,5348
Meadow Lake,54.1242,-108.4358,5344
Lanark Highlands,45.0880,-76.5170,5338
Sackville,45.9000,-64.3667,5331
Grand Falls,47.0344,-67.7394,5326
Cochrane,49.0667,-81.0167,5321
Marystown,47.1667,-55.1667,5316
Sioux Lookout,50.1000,-91.9167,5272
Didsbury,51.6658,-114.1311,5268
Fernie,49.5042,-115.0628,5249
Deer Lake,49.1744,-57.4269,5249
Woodstock,46.1522,-67.5983,5228
Val-David,46.0300,-74.2200,5209
Flin Flon,54.7667,-101.8778,5185
Hudson,45.4500,-74.1500,5165
Gananoque,44.3300,-76.1700,5159
Brokenhead,50.1428,-96.5319,5122.00
Saint-Paul,45.9833,-73.4500,5122
Westlock,54.1522,-113.8511,5101
Temiscouata-sur-le-Lac,47.6800,-68.8800,5096
Shannon,46.8833,-71.5167,5086
Osoyoos,49.0325,-119.4661,5085
Hearst,49.6869,-83.6544,5070
Antigonish,45.6167,-61.9833,5002
Corman Park No. 344,52.2291,-106.8002,8568.00
Happy Valley,53.3396,-60.4467,8109.00
Iqaluit,63.7598,-68.5107,7740.00
Brownsburg,45.6703,-74.4467,7122.00
Saint-Lambert-de-Lauzon,46.5865,-71.2271,6647.00
Muskoka Falls,45.1264,-79.5580,6588.00
Dysart et al,45.2042,-78.4047,6280.00
Beresford,47.7181,-65.8794,6248.00
Douglas,46.2819,-66.9420,6154.00
Princeville,46.1667,-71.8833,5693
Crowsnest Pass,49.5955,-114.5136,5589.00
Cookshire,45.3729,-71.6720,5393.00
Saint-Honore,48.5333,-71.0833,5257
Burton,45.8009,-66.4066,5119.00
Spallumcheen,50.4462,-119.2121,5106.00
Saint-Henri,46.7000,-71.0667,5023
Ste. Anne,49.6186,-96.5708,5003.00
