City,Latitude,Longitude,Population
Kaplice,48.7386,14.4963,7282
Prestice,49.5731,13.3335,7131
Cesky Brod,50.0743,14.8609,7049
Dacice,49.0816,15.4373,7288
Odry,49.6625,17.8309,7285
Slavkov u Brna,49.1533,16.8765,6916
Nyrany,49.7116,13.2119,6996
Sobeslav,49.2600,14.7186,6907
Sedlcany,49.6606,14.4267,7029
Vodnany,49.1480,14.1751,7028
Novy Bydzov,50.2416,15.4909,6935
Kravare,49.9320,18.0048,6717
Stare Mesto,49.0752,17.4334,6661
Hulin,49.3169,17.4638,6762
Dobruska,50.2920,16.1601,6723
Holice,50.0661,15.9860,6581
Letovice,49.5471,16.5736,6745
Mimon,50.6588,14.7248,6443
Kraslice,50.3238,12.5176,6767
Rosice,49.1824,16.3879,6291
Senov,49.7931,18.3761,6393
Blatna,49.4250,13.8818,6573
Tanvald,50.7374,15.3060,6216
Bucovice,49.1490,17.0019,6493
Odolena Voda,50.2335,14.4109,6136
Letohrad,50.0358,16.4988,6406
Svetla nad Sazavou,49.6681,15.4040,6490
Dubnany,48.9170,17.0900,6352
Veseli nad Luznici,49.1844,14.6974,6361
Slavicin,49.0880,17.8735,6386
Chrastava,50.8170,14.9689,6298
Podborany,50.2295,13.4120,6386
Zamberk,50.0860,16.4674,6077
Kostelec nad Orlici,50.1227,16.2133,6145
Hronov,50.4797,16.1824,6098
Zelezny Brod,50.6428,15.2542,6051
Dobrany,49.6549,13.2931,6145
Kojetin,49.3518,17.3021,6078
Hustopece,48.9409,16.7376,5975
Tyniste nad Orlici,50.1514,16.0778,6055
Mnisek pod Brdy,49.8666,14.2618,5933
Trebechovice pod Orebem,50.2010,15.9923,5771
Upice,50.5124,16.0162,5639
Jablunkov,49.5767,18.7646,5474
Nove Straseci,50.1528,13.9005,5572
Tynec nad Sazavou,49.8335,14.5899,5739
Rousinov,49.2013,16.8822,5694
Modrice,49.1279,16.6144,5329
Trest',49.2910,15.4821,5714
Moravsky Krumlov,49.0490,16.3117,5715
Jilemnice,50.6089,15.5066,5401
Rudna,50.0351,14.2344,5153
Kunovice,49.0450,17.4701,5579
Vitkov,49.7744,17.7495,5670
Sluknov,51.0038,14.4527,5653
Lomnice nad Popelkou,50.5307,15.3735,5554
Chlumec nad Cidlinou,50.1545,15.4603,5501
Zubri,49.4660,18.0925,5547
Straznice,48.9010,17.3168,5537
Kosmonosy,50.4386,14.9301,5233
Fulnek,49.7124,17.9032,5592
Frantiskovy Lazne,50.1205,12.3518,5461
Hradec nad Moravici,49.8710,17.8759,5506
Stochov,50.1464,13.9635,5392
Horni Slavkov,50.1387,12.8077,5403
Telc,49.1842,15.4528,5273
Plana,49.8683,12.7438,5396
Hluboka nad Vltavou,49.0523,14.4343,5419
Stary Plzenec,49.6978,13.4736,5151
Ceska Kamenice,50.7979,14.4178,5235
Bakov nad Jizerou,50.4824,14.9416,5175
Kdyne,49.3909,13.0397,5183
Tremosna,49.8159,13.3951,5082
Horazd'ovice,49.3208,13.7010,5240
Velka Bites,49.2887,16.2259,5243
Holysov,49.5937,13.1013,5173
Ledec nad Sazavou,49.6952,15.2778,5043
Ceska Skalice,50.3947,16.0428,5047
Trhove Sviny,48.8424,14.6392,5207
Jilove,50.7609,14.1039,5162
Polna,49.4870,15.7188,5150
Doksy,50.5648,14.6556,5186
Pohorelice,48.9812,16.5245,5133
Bechyne,49.2953,14.4681,5016
Luhacovice,49.0998,17.7575,5059
Skutec,49.8435,15.9966,5047
Horsovsky Tyn,49.5298,12.9441,5034
