City,Latitude,Longitude,Population
Munro,-34.5333,-58.5167,35844
Dock Sur,-34.6417,-58.3478,35897
Villa Adelina,-34.5175,-58.5475,35307
Villa Celina,-34.7006,-58.4825,30000
Adrogue,-34.8000,-58.3833,28265
Rawson,-43.3000,-65.1000,31787
Avellaneda,-34.6625,-58.3678,24313
Vicente Lopez,-34.5333,-58.4750,22419
Tapiales,-34.7058,-58.5047,23586
Don Bosco,-34.7000,-58.2833,20876
Villa Sarmiento,-34.6333,-58.5667,17481
Aldo Bonzi,-34.7083,-58.5181,18175
Zarate,-34.0833,-59.0333,98522
Trelew,-43.2533,-65.3094,93442
Rafaela,-31.2667,-61.4833,92945
Pergamino,-33.8836,-60.5669,87652
Campana,-34.1667,-58.9167,86860
Olavarria,-36.9000,-60.3333,86320
Junin,-34.5939,-60.9464,85007
Pilar,-34.4588,-58.9142,81120
Presidencia Roque Saenz Pena,-26.7833,-60.4500,81879
Lujan,-34.5796,-59.1100,81749
Gobernador Galvez,-33.0251,-60.6337,80769
Necochea,-38.5600,-58.7500,80478
Villa Maria,-32.4103,-63.2314,79356
Venado Tuerto,-33.7500,-61.9667,76432
San Ramon de la Nueva Oran,-23.1361,-64.3222,74059
Concepcion del Uruguay,-32.4833,-58.2333,72528
Goya,-29.1333,-59.2500,72304
Reconquista,-29.1443,-59.6438,70549
Las Heras,-32.8250,-68.8017,66663
Obera,-27.4833,-55.1333,66112
Villa Carlos Paz,-31.4000,-64.5167,62423
San Francisco,-31.4356,-62.0714,62000
Sarandi,-34.6833,-58.3333,60752
Tartagal,-22.5000,-63.8333,60819
Chajari,-30.7667,-57.9833,60000
San Pedro,-24.2196,-64.8700,58430
Punta Alta,-38.8800,-62.0800,57209
General Pico,-35.6667,-63.7333,57029
Azul,-36.7833,-59.8500,55728
Chivilcoy,-34.9000,-60.0167,54514
Guillermo E. Hudson,-34.7903,-58.1486,52697
Mercedes,-34.6500,-59.4333,52949
Cruz del Eje,-30.7333,-64.8000,52172
Caleta Olivia,-46.4333,-67.5333,51733
El Talar de Pacheco,-34.4719,-58.6550,50426
Villaguay,-31.8500,-59.0167,49445
Libertador General San Martin,-23.8000,-64.7833,49267
Alta Gracia,-31.6667,-64.4333,48140
San Lorenzo,-28.1200,-58.7700,47626
Villa Constitucion,-33.2333,-60.3333,47374
Tres Arroyos,-38.3667,-60.2667,47136
Rio Tercero,-32.1768,-64.1130,46421
Pinamar,-37.1000,-56.8500,45000
Esperanza,-31.4167,-60.9333,43300
Gualeguay,-33.1500,-59.3167,43009
Balcarce,-37.8464,-58.2556,38823
Aristobulo del Valle,-27.0952,-54.8970,38000
Esquel,-42.9000,-71.3167,36687
Nueve de Julio,-35.4500,-60.8833,36494
Cutral-Co,-38.9333,-69.2333,35465
Casilda,-33.0442,-61.1681,35058
Chacabuco,-34.6500,-60.4900,34587
Bell Ville,-32.6333,-62.6833,33835
Chilecito,-29.1667,-67.5000,33724
Bragado,-35.1167,-60.5000,33222
La Calera,-31.3439,-64.3353,32227
Zapala,-38.9028,-70.0650,32097
Jesus Maria,-30.9817,-64.0942,31602
Rio Grande,-53.7914,-67.6990,31095
Mercedes,-29.2000,-58.0833,30649
Victoria,-32.6167,-60.1667,30623
Villa Angela,-27.5833,-60.7167,30051
Villa Regina,-39.1000,-67.0667,30028
Canada de Gomez,-32.8167,-61.4000,29205
Baradero,-33.8000,-59.5167,28537
San Martin de los Andes,-40.1667,-71.3500,27956
Marcos Juarez,-32.7000,-62.1000,27004
Dolores,-36.3300,-57.6900,25190
Colon,-32.2241,-58.1419,24835
Lincoln,-34.8500,-61.5167,24798
Coronel Suarez,-37.4547,-61.9334,23621
Veinticinco de Mayo,-35.4167,-60.1667,23408
Allen,-38.9772,-67.8272,22859
Tunuyan,-33.5667,-69.0167,22834
Cinco Saltos,-38.8167,-68.0667,22790
Dean Funes,-30.4333,-64.3500,21518
El Calafate,-50.3395,-72.2649,21132
Chascomus,-35.5750,-58.0089,21054
Pico Truncado,-46.8000,-67.9667,20889
Sunchales,-30.9442,-61.5614,20537
Laboulaye,-34.1267,-63.3911,20534
General Martin Miguel de Guemes,-24.6667,-65.0500,19828
Rio Segundo,-31.6501,-63.9116,19713
Rufino,-34.2683,-62.7125,18727
Charata,-27.2163,-61.2000,18297
Lobos,-35.1864,-59.0961,18278
General Juan Madariaga,-37.0167,-57.1333,18089
Las Heras,-46.5500,-68.9500,17821
Santa Elena,-30.9500,-59.8000,17791
Catriel,-37.8778,-67.7917,17584
Veinticinco de Mayo,-37.8000,-67.6833,17430
Eldorado,-26.4000,-54.6333,17365
La Falda,-31.0833,-64.5000,16335
San Antonio Oeste,-40.7333,-64.9500,16265
Ceres,-29.8833,-61.9500,14499
Puerto Deseado,-47.7500,-65.9167,14183
Anatuya,-28.4667,-62.8333,14133
Mar de Ajo,-36.7162,-56.6766,13610
La Quiaca,-22.1056,-65.6000,13761
Frias,-28.6496,-65.1500,13594
Joaquin V. Gonzalez,-25.0833,-64.1834,13376
Malargue,-35.4745,-69.5853,11847
Cafayate,-26.0700,-65.9800,11785
Rio Colorado,-38.9908,-64.0958,11733
Cerrillos,-24.8996,-65.4833,11498
Coronel Dorrego,-38.7187,-61.2873,11510
Monte Quemado,-25.7996,-62.8666,11387
Humahuaca,-23.2054,-65.3505,11369
Belen,-27.6496,-67.0333,11359
Capilla del Monte,-30.8500,-64.5167,11181
Benito Juarez,-37.6655,-59.8000,10609
Frontera,-31.4278,-62.0619,10520
Choele Choel,-39.2858,-65.6542,10146
Vera,-29.4662,-60.2166,9979
San Justo,-30.7829,-60.5833,9607
Castelli,-25.9500,-60.6167,9421
Chamical,-30.3496,-66.3167,8989
Yacimiento Rio Turbio,-51.5333,-72.3000,8814
Jesus Nazareno,-32.9111,-68.7900,6875
Chos Malal,-37.3830,-70.2666,8556
Mina Clavero,-31.7239,-65.0050,8487
Laprida,-37.5333,-60.8167,8178
Las Lomitas,-24.7072,-60.5944,7683
Carhue,-37.1829,-62.7333,7190
Rinconada,-22.4403,-66.1672,6692
Ingeniero Guillermo N. Juarez,-23.9000,-61.8500,6453
Ingeniero Jacobacci,-41.3000,-69.5833,6261
Chepes,-31.3500,-66.6000,6020
San Antonio de los Cobres,-24.2256,-66.3192,5482
Sarmiento,-45.6000,-69.0833,5185
Perito Moreno,-46.5900,-70.9297,4617
Abra Pampa,-22.7167,-65.7000,4480
Victorica,-36.2163,-65.4500,4458
La Paz,-33.4661,-67.5500,4400
Comandante Fontana,-25.3333,-59.6833,4277
General Conesa,-40.1000,-64.4333,2958
Pampa del Infierno,-26.5167,-61.1667,2921
Chumbicha,-28.8666,-66.2333,2572
Gobernador Gregores,-48.7666,-70.2500,2519
San Julian,-49.3000,-67.7167,2347
Trancas,-26.2167,-65.2833,1599
Alto Rio Senguer,-45.0419,-70.8234,1570
Sierra Colorada,-40.5829,-67.8000,1522
Las Lajas,-38.5163,-70.3666,1218
Susques,-23.4006,-66.3672,1093
Rodeo,-30.2156,-69.1400,701
Gastre,-42.2667,-69.2167,602
Tinogasta,-28.0666,-67.5666,587
Telsen,-42.3833,-66.9500,544
Rio Cuarto,-33.1230,-64.3478,158.298
Pedro Luro,-39.5000,-62.6833,9494
General Levalle,-34.0167,-63.9167,5697
Veintiocho de Noviembre,-51.6500,-72.3000,5300
El Maiten,-42.0500,-71.1666,4269
Darregueira,-37.6996,-63.1666,3412
Villalonga,-39.8829,-62.5833,2838
Uspallata,-32.5931,-69.3460,2390
Rio Mayo,-45.6834,-70.2666,1825
Villa Rumipal,-32.1833,-64.4833,1269
Los Blancos,-23.5996,-62.6000,1145
Comallo,-41.0333,-70.2666,741
Comandante Luis Piedra Buena,-49.9745,-68.9035,410
