City,Latitude,Longitude,Population
Yangjiang,21.8556,111.9627,2357000
Yuxi,24.3495,102.5432,2303518
Fushun,41.8708,123.8917,2300000
Anshun,26.2456,105.9340,2297612
Yingkou,40.6653,122.2297,2220000
Sanmenxia,34.7736,111.1950,2213000
Ma'anshan,31.7135,118.3605,2202899
Pingliang,35.5412,106.6819,2190000
Quzhou,28.9545,118.8763,2185000
Gaoping,30.7804,106.1300,2174000
Huaibei,33.9562,116.7890,2158000
Xining,36.6239,101.7787,2154000
Yan'an,36.5952,109.4863,2150000
Jincheng,35.4906,112.8483,2120000
Lishui,28.4500,119.9167,2116957
Qingyang,24.8141,118.5792,2111000
Laibin,23.7333,109.2333,2099711
Puning,23.2993,116.1586,2055552
Haikou,20.0200,110.3200,2046189
Pingxiang,27.6333,113.8500,2001027
Chongzuo,22.4167,107.3667,1994285
Jixi,45.2937,130.9650,1950000
Fuxin,42.0127,121.6486,1930000
Wuwei,37.9278,102.6329,1890000
Xiping,40.0800,113.3000,1873000
Liaoyang,41.2643,123.1772,1800000
Baiyin,36.5448,104.1766,1799000
Shengli,37.4500,118.4667,1790000
Shuyangzha,34.1299,118.7734,1770000
Shangqiu,34.4504,115.6500,1753000
Heihe,50.2458,127.4886,1750000
Shuozhou,39.3408,112.4292,1714857
Sanzhou,30.8200,108.4000,1680000
Yushan,31.3867,120.9766,1651200
Yinchuan,38.4795,106.2254,1616000
Chengtangcun,35.0833,117.1500,1603659
Jingdezhen,29.2942,117.2036,1587477
Benxi,41.2920,123.7610,1567000
Zhuhai,22.2769,113.5678,1562000
Beihai,21.4667,109.1000,1539251
Shuangyashan,46.6388,131.1545,1530000
Yucheng,29.9888,103.0007,1512000
Changshu,31.6500,120.7333,1510100
Ximeicun,24.9633,118.3811,1508000
Jianguang,28.1958,115.7833,1507402
Xushan,30.1697,121.2665,1502000
Guiping,23.4000,110.0833,1496904
Zhangjiajie,29.1255,110.4844,1486000
Yunfu,22.9242,112.0353,1470000
Huangshan,29.7132,118.3151,1470000
Huazhou,32.6832,112.0790,1468061
Pizhou,34.3422,118.0097,1458038
Lianjiang,21.6146,110.2794,1443099
Chizhou,30.6583,117.4849,1430000
Leizhou,20.9147,110.0806,1427664
Guyuan,36.0080,106.2782,1426000
Rui'an,27.7780,120.6526,1424667
Hebi,35.7497,114.2887,1419000
Jingling,30.6667,113.1667,1418913
Yueqing,28.1188,120.9621,1389332
Pingdu,36.7833,119.9556,1378900
Yutan,28.3147,112.5540,1368117
Wenling,28.3797,121.3718,1366794
Fuqing,25.7232,119.3735,1316000
Xintai,35.9100,117.7800,1315942
Yushu,44.8249,126.5451,1304436
Rongcheng,26.2312,104.0966,1302891
Yangquan,37.8576,113.5762,1300000
Haicheng,40.8523,122.7474,1293877
Gaozhou,21.9392,110.8461,1288665
Yingtan,28.2333,117.0000,1288615
Huaiyin,33.5800,119.0300,1264000
Wuzhong,37.9874,106.1919,1284000
Zhangye,38.9355,100.4553,1270000
Rucheng,32.3852,120.5634,1267066
Yangshe,31.8775,120.5512,1253100
Shaoyang,32.9387,119.8404,1253548
Yichun,47.7235,128.8893,1250000
Laiwu,36.1833,117.6667,1248636
Dayan,26.8808,100.2208,1244769
Jiangyin,31.9087,120.2653,1241045
Yongcheng,33.9317,116.4459,1240382
Yiwu,29.3081,120.0698,1234015
Beidao,34.6000,105.9200,1225000
Shuangshui,26.5944,104.8333,1221000
Xinyu,27.7950,114.9242,1186700
Huazhou,21.6540,110.6294,1178809
Xiantao,30.3833,113.4000,1175085
Guankou,28.1417,113.6250,1168056
Dingzhou,38.5158,114.9845,1165182
Lianyuan,27.6961,111.6659,1162928
Rongcheng,29.8239,112.9019,1162770
Kaiyuan,36.0656,113.8153,1160000
Zhuji,29.7169,120.2314,1157938
Leiyang,26.4179,112.8457,1151554
Dadukou,26.5849,101.7149,1144000
Yingchuan,34.1511,113.4733,1131896
Zhoushan,30.0162,122.0988,1121261
Ankang,32.6877,109.0235,1100000
Hegang,47.3139,130.2775,1100000
Yuyao,30.0372,121.1546,1095000
Hanchuan,30.6520,113.8274,1092700
Gongzhuling,43.5036,124.8088,1092692
Yicheng,31.3697,119.8239,1082929
Mizhou,36.0000,119.4167,1081960
Taixing,32.1724,120.0142,1073921
Xishan,27.6609,113.4946,1060000
Zhongwei,37.5139,105.1884,1046000
Shouguang,36.8833,118.7333,1039205
E'zhou,30.3972,114.8842,1031000
Linhai,28.8523,121.1409,1028813
Wafangdian,39.6271,121.9972,1024876
Zhongxiang,31.1690,112.5853,1022514
Zaoyang,32.1287,112.7581,1004741
Shuizhai,33.4433,114.8994,1003698
Xingcheng,24.1681,115.6669,993000
Dongtai,32.8534,120.3037,990306
Yingcheng,24.1876,113.4042,986400
Danyang,31.9948,119.5750,980662
Zhaodong,46.0635,125.9773,980000
Xibeijie,39.7370,98.5049,977600
Huilong,31.8131,121.6574,972525
Luocheng,22.7645,111.5745,959006
Shima,24.4475,117.8118,956400
Anqiu,36.3619,119.1072,947723
Feicheng,36.1860,116.7720,946627
Taishan,22.2486,112.7850,941095
Meishan,34.1736,112.8390,936000
Nada,19.5000,109.5833,932356
Taihecun,45.7680,131.0063,930000
Wuchuan,21.4571,110.7659,927275
Taihe,30.8706,105.3784,924531
Xin'an,34.3662,118.3369,920628
Qingzhou,36.6967,118.4797,914047
Xinyi,22.3559,110.9369,913708
Lichuan,30.2965,108.9378,913700
Daye,30.1003,114.9699,909724
Zhuanghe,39.6896,122.9664,905852
Lhasa,29.6500,91.1000,902500
Jiaozhou,36.2481,119.9625,900500
Dengtalu,36.0800,114.3500,887000
Laiyang,36.9758,120.7136,874127
Kaifeng Chengguanzhen,34.8500,114.3500,872000
Gaomi,36.3833,119.7500,868715
Hai'an,32.5320,120.4604,866337
Weichanglu,37.1792,119.9333,859424
Leping,28.9632,117.1203,852800
Hailun,47.4585,126.9632,850000
Yangchun,22.1667,111.7833,849504
Macheng,31.1817,115.0189,849090
Yuci,37.6804,112.7300,840000
Dehui,44.5323,125.6965,839786
Tongchuan,34.9057,108.9422,835600
Rongjiawan,29.3801,113.1000,826000
Renqiu,38.7094,116.1008,822455
Xindi,29.8182,113.4653,819446
Wu'an,36.6941,114.1847,819000
Wutong,30.6326,120.5474,815848
Gaoyou,32.7847,119.4432,811800
Hejian,38.4451,116.0897,810306
Yiyang,26.4103,112.3913,810447
Puxi,35.2125,114.7350,809535
Zijinglu,34.7513,112.9854,807857
Xiashi,30.5333,120.6833,806966
Dongyang,29.2785,120.2282,804398
Qingping,34.5380,113.3796,797200
Xiangxiang,27.7389,112.5223,787216
Xingyi,25.0910,104.9011,783120
Chaohucun,31.6783,117.7353,782000
Fuyang,30.0533,119.9519,771000
Cencheng,22.9297,111.0186,772113
Songzi,30.1772,111.7732,765911
Laixi,36.8667,120.5333,762900
Zhongba,31.7761,104.7406,762140
Qingnian,36.8494,115.7061,760781
Xinhualu,34.3962,113.7249,758079
Guangshui,31.6189,113.8229,755910
Licheng,31.4174,119.4786,749522
Chengguan,35.4599,113.7975,740435
Nehe,48.4800,124.8738,740000
Zunhua,40.1881,117.9593,737011
Wugang,26.7345,110.6293,734870
Shuangqiao,35.0833,112.5833,733000
Sizhan,39.0099,106.3694,730400
Langzhong,31.5833,105.9720,728935
Qian'an,40.0059,118.6973,728160
Zouping,36.8625,117.7424,726722
Guli,28.9008,120.0284,723490
Lingbao Chengguanzhen,34.5221,110.8786,721049
Anlu,31.2575,113.6783,720000
Wusong,30.9333,117.7667,720000
Xichang,27.8983,102.2706,712434
Chengxiang,31.4515,121.1043,709500
Dashiqiao,40.6328,122.5021,704891
Changsha,22.3762,112.6877,699242
Shishi,24.7355,118.6434,693000
Miluo Chengguanzhen,28.8049,113.0745,692080
Gaizhou,40.4019,122.3499,691595
Leling,37.7333,117.2167,689867
Jianshe,34.2189,113.7693,687130
Jingcheng,32.0058,120.2547,684360
Xinmin,41.9952,122.8224,680000
Shanhu,29.5908,120.8176,679762
Zhongshu,27.8116,106.4133,679624
Xigaze,29.2649,88.8799,679771
Pinghu,30.7005,121.0104,671834
Guankou,30.9933,103.6240,671200
Yatou,37.1653,122.4867,670251
Songyang,34.4161,113.0424,668592
Puyang Chengguanzhen,35.7004,114.9800,666322
Qionghu,28.8417,112.3595,667104
Yanshi Chengguanzhen,34.7230,112.7796,666696
Wenchang,31.0540,116.9507,664455
Shulan,44.4167,126.9500,663403
Xiping,25.6005,103.8166,652604
Sanhe,39.9808,117.0701,652042
Dali,25.7003,100.1564,652045
Guixi,28.2861,117.2083,647240
Wuxue,29.8518,115.5539,644247
Gaobeidian,39.3257,115.8678,640280
Qufu,35.6000,116.9833,640498
Ruiming,25.8833,116.0333,640600
Xinshi,31.0236,113.1079,636776
Jin'e,29.3395,105.2868,633210
Changping,40.2248,116.1944,614821
Xinxing,39.8734,124.1453,627475
Suohe,34.7879,113.3920,626700
Zhuangyuan,37.3000,120.8333,626683
Bazhou,39.1235,116.3860,622975
Turpan,42.9500,89.1822,622903
Xingtai,37.0659,114.4753,611739
Meihekou,42.5279,125.6780,618251
Jurong,31.9579,119.1595,617706
Zhugang,28.1277,121.2288,616346
Xinji,37.9423,115.2118,615919
Zhangshu,28.0667,115.5375,610424
Zhuozhou,39.4887,115.9918,603535
Tianchang,32.6853,119.0041,602840
Qamdo,31.1375,97.1777,598862
Luocheng,30.9793,104.2800,591115
Chuxiong,25.0461,101.5436,588620
Shangzhi,45.2116,127.9620,585386
Botou,38.0600,116.5600,584308
Kuiju,36.8528,119.3904,581470
Xiulin,29.7211,112.4037,577022
Fu'an,27.1000,119.6333,577000
Luofeng,37.3590,120.3960,570898
Lingyuan,41.2407,119.3957,570660
Shenzhou,38.0005,115.5541,566087
Zhenzhou,32.2739,119.1619,564021
Jieshou,33.2605,115.3618,561956
Lanxi,29.2167,119.4722,560514
Dangyang,30.8258,111.7910,560000
Luanzhou,39.7396,118.6978,554315
Korla,41.7646,86.1527,549324
Huanghua,38.3710,117.3329,548507
Xingcheng,40.6189,120.7205,546176
Wancheng,18.8000,110.4000,545597
Kaiyuan,42.5380,124.0371,545624
Fengcheng,40.4543,124.0646,543933
Sihui,23.3448,112.6956,542873
Fuding,27.2000,120.2000,542000
Panshi,42.9392,126.0561,539804
Chang'an,29.4761,113.4480,537500
Wencheng,19.6167,110.7500,537426
Shashi,30.3200,112.2300,520000
Aksu,41.1664,80.2500,535657
Mingguang,32.7816,117.9899,532732
Ailan Mubage,43.9167,81.3167,526745
Yucheng,36.9329,116.6403,522878
Anda,46.4078,125.3252,520000
Jinghong,22.0057,100.7948,519935
Liaoyuan,42.8976,125.1381,506548
Beining,41.5933,121.7932,514898
Yanji,42.9044,129.5067,513072
Yicheng,31.7117,112.2551,512530
Kashgar,39.4500,75.9833,506640
Linghai,41.1676,121.3558,508079
Meicheng,30.6412,116.5689,500292
Hongjiang,27.1167,109.9500,498100
Dengtacun,41.4237,123.3203,496122
Zhijiang,30.4271,111.7506,495995
Chengjiao,35.4043,114.0593,495744
Beipiao,41.8020,120.7621,496164
Heshan,22.7697,112.9578,494938
Duyun,26.2672,107.5143,493574
Encheng,22.1879,112.3131,492814
Yuanping,38.7299,112.7134,491213
Taozhou,30.8956,119.4110,487243
Shahe,36.8622,114.5020,486329
Gaoping,35.7911,112.9259,484862
Dunhua,43.3667,128.2333,483811
Jiaji,19.2431,110.4642,483217
Kaihua,23.3715,104.2437,481505
Fuyuan,48.3614,134.2875,480000
Jiannan,31.3446,104.1994,477868
Wuhai,39.6708,106.8114,477000
Nangong,37.3606,115.3803,476096
Jiaojiangcun,28.6804,121.4500,471500
Laohekou,32.3849,111.6695,471482
Fujin,47.2489,132.0341,470000
Beian,48.2395,126.5037,470000
Xiaoyi,37.1449,111.7718,468770
Qingzhen,26.5555,106.4646,467992
Jiangshan,28.7412,118.6225,467862
Jinchang,38.5168,102.1866,464200
Xicheng,23.3629,103.1545,459781
Jian'ou,27.0387,118.3215,456000
Shenmu,38.8389,110.4896,455493
Huadian,42.9688,126.7388,455339
Minzhu,43.7192,127.3370,453265
Tanbei,35.0907,112.9317,447701
Pingquan,41.0042,118.6848,446939
Baisha,29.4774,119.2853,446000
Yongji,34.8670,110.4417,444724
Danjiangkou,32.5408,111.5098,443755
Ning'an,44.3429,129.4621,440000
Zhangjiakou Shi Xuanhua Qu,40.5944,115.0243,409745
Guangming,45.3357,122.7765,437559
Yan'an Beilu,44.0222,87.2961,426253
Hailin,44.5735,129.3825,420000
Lecheng,25.1307,113.3472,419500
Zhengjiatun,43.5130,123.5003,419529
Pencheng,29.6792,115.6611,419047
Dalai,45.5050,124.2863,418232
Xingren,25.4352,105.1907,417919
Wenlan,23.3689,103.3881,417156
Fenyang,37.2652,111.7793,416212
Nagqu,31.4766,92.0569,414554
Fangting,31.1282,104.1695,412758
Basuo,19.1000,108.6500,408309
Taiping,32.0691,108.0351,407594
Jiexiu,37.0282,111.9103,406517
Ghulja,43.9000,81.3500,403489
Jiangjiafan,31.0304,112.1000,400000
Hejin,35.5914,110.7060,395527
Hancheng,35.4603,110.4292,391164
Fuyu,45.1804,124.8200,356905
Karamay,45.5928,84.8711,391008
Tieli,46.9804,128.0450,390000
Baicheng,45.6148,122.8320,386861
Yidu,30.3880,111.4505,384598
Lianzhou,24.7868,112.3735,384700
Shihezi,44.3000,86.0333,380130
Shache,38.4261,77.2500,373492
Helixi,30.6267,118.9861,376857
Anguo,38.4177,115.3204,370317
Lengshuijiang,27.6858,111.4279,370300
Sanya,18.2536,109.5019,362689
Huichang,34.9136,112.7852,367113
Zalantun,48.0033,122.7365,366323
Shuanghejiedao,30.3866,106.7756,360000
Wudalianchi,48.6433,126.1408,360000
Yong'an,25.9733,117.3593,357000
Hongzhai,35.0476,104.6394,355037
Licheng,24.4935,110.3902,352472
Yakeshi,49.2842,120.7283,352173
Yingmen,39.8300,97.7300,350000
Lianran,24.9211,102.4778,341341
Baishan,41.9377,126.4179,330000
Tangdong,25.9755,113.2302,337495
Hangu,39.2320,117.7770,332793
Yingzhong,32.2381,119.8133,334977
Bamiantong,44.9164,130.5212,330000
Ulanhot,46.0726,122.0719,327081
Yunzhong,39.8143,113.0946,326849
Binxian,35.0364,108.0764,323256
Kaiyuan,23.7147,103.2585,322693
Hotan,37.1012,79.9327,322300
Yakou,33.2937,113.5203,313828
Kumul,42.8270,93.5150,300848
Qianzhou,28.3185,109.7318,301000
Hong'an,47.2100,123.6100,289999
Hulin,45.7671,132.9646,290000
Fuquan,26.7039,107.5087,283904
Tongchuanshi,35.0800,109.0300,282258
Huozhou,36.5726,111.7176,282905
Jining,41.0300,113.0800,281716
Shaowu,27.3417,117.4869,278000
Linxia Chengguanzhen,35.6000,103.2167,274466
Dongta,38.0937,106.3321,261677
Huayin,34.5664,110.0866,258113
Jinshi,29.6334,111.8746,251064
Manzhouli,49.5881,117.4525,249472
Beichengqu,40.4348,113.1565,245608
Diaobingshancun,42.4391,123.5426,241431
Zhangping,25.2938,117.4148,242000
Artux,39.7114,76.1753,240368
Wuyishan,27.7562,118.0267,238000
Chishui,28.5902,105.6946,237052
Bole,44.8980,82.0726,235585
Longquan,28.0733,119.1277,234626
Jiayuguan,39.8112,98.2862,231853
Hunchun,42.8679,130.3585,225454
Ji'an Shi,41.1231,126.1815,222938
Gujiao,37.9069,112.1700,220876
Golmud,36.4028,94.9042,215214
Dongning,44.0608,131.1187,210000
Huangyan,28.6500,121.2500,198713
Jiutai,44.1447,125.8443,205399
Puqi,29.7204,113.8800,205164
Hedong,42.5404,129.0039,197885
Donghua,35.2175,106.6545,189333
Dunhuang,40.1411,94.6616,186027
Luzhang,25.8519,98.8562,184835
Longjing,42.7700,129.4197,180307
Linjiang,41.8082,126.9137,173903
Fenglu,24.6728,102.9149,169366
Kuytun,44.4196,84.9012,166261
Fukang,44.1523,87.9793,165006
Simao,22.7807,100.9782,162725
Tacheng,46.7468,82.9790,161037
Jinggangshan,26.5736,114.1639,157000
Dongxing,21.5833,108.0500,144709
Altay,47.8666,88.1166,142000
Nong'an,44.4304,125.1701,141482
Shizuishan,39.2333,106.7690,136570
Yunxian Chengguanzhen,32.8082,110.8136,133558
Shuangcheng,45.3503,126.2800,130710
Lucheng,30.0500,101.9667,130142
Tumen,42.9661,129.8425,128212
Tengyue,25.0333,98.4666,126058
Lianhe,47.1364,129.2859,121367
Zhijiang,27.4409,109.6780,113907
Lilan,23.8163,108.8847,114496
Kuqa,41.7277,82.9364,111499
Dali,34.7953,109.9378,109696
Genhe,50.7833,121.5167,110438
Longjiang,47.3404,123.1800,106384
Chongshan,18.7787,109.5117,104119
Houzhuang,35.6200,111.2100,102400
Yunfu,28.6331,104.4181,102143
Mositai,45.5266,119.6506,102214
Mishan,45.5504,131.8800,87257
Wangqing,43.3248,129.7343,88732
Yishui,35.7904,118.6200,94115
Shancheng,34.7904,116.0800,74459
Suileng,47.2460,127.1060,57789
Fulin,29.3500,102.7167,1049
Wujiaqu,44.2000,87.5500,96436
Boli,45.7564,130.5759,95260
Rongwo,35.5165,102.0166,92601
Hezuo,34.9984,102.9100,90290
Changxing,25.8670,116.3167,87458
Shaoshanzhan,27.9100,112.4800,86036
Korgas,44.1256,80.4144,85000
Koktokay,47.0004,89.4666,80000
Pingyi,35.5104,117.6200,78254
Linkou,45.2819,130.2519,77754
E'erguna,50.2411,120.1720,76667
Tailai,46.3904,123.4100,75992
Lanxi,46.2664,126.2760,72528
Keshan,48.0263,125.8660,72403
Baiquan,47.6018,126.0819,70472
Zhanggu,30.9504,101.9167,70000
Liuhe,42.2789,125.7173,68938
Chengjiao Chengguanzhen,34.4362,104.0306,67826
Huinan,42.6229,126.2614,66315
Qinggang,46.6900,126.1000,64182
Suifenhe,44.3945,131.1563,60000
Gannan,47.9204,123.5100,59239
Ma'erkang,31.9046,102.2167,58437
Bayan Hot,38.8390,105.6686,56387
Xinqing,48.2363,129.5059,55415
Changling,44.2700,123.9900,55841
Qing'an,46.8719,127.5118,53206
Lindong,43.9837,119.1834,50000
Nenjiang,49.1745,125.2160,50000
Yong'an,31.0504,109.5167,49168
Qingyuan,24.5004,108.6667,47062
Tangdukou,27.0000,111.2001,45617
Yi'an,47.8804,125.3000,39924
Oroqen Zizhiqi,50.5667,123.7167,40128
Alashankou,45.1714,82.5731,40000
Qarqan,38.1338,85.5333,32494
Yingyangcun,22.0974,106.7567,31109
Wuyuan,41.0896,108.2722,30057
Kuaidamao,41.6800,125.7500,27227
Tongyangdao,41.7676,109.9711,27476
Xinxing,47.1601,123.8000,24317
Hoh Ereg,41.0955,111.4408,23776
Gyegu,33.0166,96.7333,23000
Qitai,41.5494,113.5339,18831
Yuanquan,40.5004,95.8000,17886
Gyangze,28.9500,89.6333,10000
Gar,32.2004,79.9833,10000
Heyin,36.0451,101.4242,7642
Jinzhong,26.3504,103.4167,5170
Kailu,43.5837,121.2000,2809
Linxi,43.5171,118.0333,679
Nichicun,29.5333,94.4167,100
