City,Latitude,Longitude,Population
Alice Springs,-23.7000,133.8667,23726
Cessnock,-32.8342,151.3555,21725
Devonport,-41.1806,146.3464,23046
Whyalla,-33.0333,137.5667,21742
Bacchus Marsh,-37.6750,144.4389,22223
Gympie,-26.1900,152.6655,21599
Griffith,-34.2900,146.0400,20251
Grafton,-29.6833,152.9333,19078
Kwinana,-32.2394,115.7702,20086
Burnie,-41.0636,145.8753,19385
Yeppoon,-23.1333,150.7333,19003
Wangaratta,-36.3583,146.3125,19318
Mount Eliza,-38.1890,145.0920,17888
Murray Bridge,-35.1170,139.2670,18779
Narangba,-27.2015,152.9655,18573
Mount Isa,-20.7333,139.5000,18588
Broken Hill,-31.9567,141.4678,17734
Banora Point,-28.2225,153.5386,16167
Nerang,-27.9956,153.3220,16864
Lara,-38.0167,144.4167,16355
Horsham,-36.7167,142.2000,16514
Mount Barker,-35.0667,138.8500,16629
Port Lincoln,-34.7322,135.8586,16326
Karratha,-20.7364,116.8464,16708
Singleton,-32.5667,151.1697,16346
Warwick,-28.2152,152.0352,15380
Echuca,-36.1333,144.7500,14934
Ulladulla,-35.3486,150.4678,15278
Kempsey,-31.0833,152.8333,15309
Ulverstone,-41.1667,146.1667,14109
Barwon Heads,-38.2500,144.5167,14165
Australind,-33.2792,115.7150,14539
Sale,-38.1000,147.0667,15135
Rochedale,-27.5952,153.1233,15317
Port Pirie,-33.1858,138.0169,14188
Morwell,-38.2333,146.4000,14026
Warragul,-38.1500,145.9333,14276
Broome,-17.9619,122.2361,14445
Port Augusta,-32.4925,137.7658,13799
Penrith,-33.7511,150.6942,13295
Forster,-32.1806,152.5117,13740
Goonellabah,-28.8150,153.3178,12900
Port Hedland,-20.3100,118.6011,14320
Torquay,-38.3333,144.3167,13258
Emerald,-23.5167,148.1500,14119
Gisborne,-37.4900,144.5889,13963
Lithgow,-33.4833,150.1500,12973
Rutherford,-32.7150,151.5317,11884
Bowral,-34.4792,150.4181,12949
Jimboomba,-27.8333,153.0333,13201
Colac,-38.3403,143.5847,12547
Dalby,-27.1833,151.2667,12719
Raymond Terrace,-32.7615,151.7441,12820
Esperance,-33.8611,121.8919,12145
Muswellbrook,-32.2654,150.8885,12364
Nelson Bay,-32.7150,152.1511,11820
Inverell,-29.7817,151.1178,11660
Parkes,-33.0950,148.2628,11408
Drouin,-38.1333,145.8500,11887
Swan Hill,-35.3333,143.5500,11103
Nambour,-26.6269,152.9592,11187
Somerville,-38.2260,145.1770,11336
Kingston,-42.9769,147.3083,10409
Casino,-28.8483,153.0511,10914
Mudgee,-32.6125,149.5872,10923
Mareeba,-16.9833,145.4167,11079
Batemans Bay,-35.7081,150.1744,11294
Gracemere,-23.4333,150.4500,11315
Samford,-27.3667,152.8833,10931
Portland,-38.3333,141.6000,10900
Young,-34.3000,148.3000,10295
Kingaroy,-26.5333,151.8333,10398
Kangaroo Flat,-36.8000,144.2500,10394
Mount Evelyn,-37.7833,145.3833,9702
Bentley,-32.0010,115.9240,8782
Cowra,-33.8183,148.6578,10063
Hamilton,-37.7333,142.0167,9974
Bowen,-20.0167,148.2333,10377
Andergrove,-21.0931,149.1860,9419
Moree,-29.4650,149.8344,9311
Gunnedah,-30.9667,150.2500,9726
Leeton,-34.5483,146.4011,8623
Mittagong,-34.4500,150.4500,8999
Tweed Heads,-28.1833,153.5500,8176
Benalla,-36.5519,145.9817,9298
Emu Plains,-33.7483,150.6678,8421
Wallan,-37.4167,144.9833,8520
Currumbin,-28.1580,153.4690,9121
Bli Bli,-26.6180,153.0370,7801
Moss Vale,-34.5483,150.3678,8579
Clifton Springs,-38.1500,144.5667,7519
Katoomba,-33.7150,150.3128,7964
Wollert,-37.5970,145.0330,9060
Kelso,-33.4186,149.6056,8968
Merrimac,-28.0500,153.3667,7071
Ayr,-19.5744,147.4066,8738
Ararat,-37.2833,142.9167,8300
Charters Towers,-20.1000,146.2667,8120
Rye,-38.3770,144.8380,8416
Moe,-38.1722,146.2678,8778
Deniliquin,-35.5317,144.9344,7862
Darley,-37.6547,144.4370,8372
Moranbah,-22.0016,148.0533,8735
Forbes,-33.3833,148.0167,8432
Maryborough,-37.0500,143.7350,7921
Springwood,-33.6967,150.5683,8475
Highfields,-27.4581,151.9492,8131
Innisfail,-17.5236,146.0292,7236
Mooroopna,-36.3833,145.3500,7942
Narrabri,-30.3317,149.7678,7606
Kingscliff,-28.2564,153.5781,7464
Lesmurdie,-31.9940,116.0500,8437
Kilmore,-37.2833,144.9500,7958
Yarrawonga,-36.0167,146.0000,7930
Bargara,-24.8205,152.4625,7485
Kiama,-34.6708,150.8542,7700
Bongaree,-27.0814,153.1633,6947
Sanctuary Point,-35.1036,150.6267,7225
Kyabram,-36.3167,145.0500,7321
Healesville,-37.6561,145.5139,7461
Melton,-37.6833,144.5833,8069
Burpengary,-27.1442,153.0000,6433
Narre Warren North,-37.9833,145.3167,7674
Mandurah,-32.5289,115.7231,7837
Kyneton,-37.2333,144.4500,6951
Fremantle,-32.0569,115.7439,7459
Collie,-33.3630,116.1560,7192
North Tamborine,-27.9694,153.1992,7506
Murwillumbah,-28.3333,153.3833,7032
Cootamundra,-34.6417,148.0250,6782
Bairnsdale,-37.8333,147.6167,7580
Urraween,-25.2955,152.8219,6969
Castlemaine,-37.0636,144.2172,6757
Blaxland,-33.7453,150.6175,7451
Lennox Head,-28.7983,153.5844,6407
Bomaderry,-34.8480,150.6050,6661
Atherton,-17.2658,145.4780,7331
Tuncurry,-32.1750,152.4989,6186
Strathalbyn,-35.2667,138.9000,6504
Seymour,-37.0300,145.1300,6327
Cannington,-32.0167,115.9500,5929
Wauchope,-31.4650,152.7344,6312
Helensburgh,-34.1833,151.0000,6383
Yass,-34.8203,148.9136,6506
Gatton,-27.5611,152.2755,7101
Kurri Kurri,-32.8167,151.4833,6044
Cooma,-36.2350,149.1258,6681
Nuriootpa,-34.4667,138.9833,6314
Granville,-33.8578,151.0106,5500
Tumut,-35.3047,148.2228,6230
Cannonvale,-20.2863,148.6866,5716
Point Vernon,-25.2538,152.8177,5699
Nambucca Heads,-30.6414,152.9906,6327
Wynyard,-41.0000,145.7167,6001
North Mackay,-21.1216,149.1783,5933
Roma,-26.5733,148.7869,6848
Stawell,-37.0500,142.7667,6032
Beerwah,-26.8556,152.9600,6769
Northam,-31.6531,116.6661,6548
Mount Cotton,-27.6188,153.2210,6835
Alstonville,-28.8317,153.4344,5739
Margaret River,-33.9550,115.0750,6392
Glen Innes,-29.7500,151.7361,6155
Yamba,-29.4333,153.3500,6076
Waterford,-27.6833,153.1330,6431
Kiama Downs,-34.6317,150.8511,5004
Pottsville,-28.3869,153.5608,6704
Chinchilla,-26.7397,150.6250,6612
Lysterfield,-37.9333,145.3000,6663
Cooranbong,-33.0740,151.4510,5449
Wentworth Falls,-33.7164,150.3772,6076
Scone,-32.0833,150.8500,5624
Beaudesert,-27.9880,152.9958,6395
Dromana,-38.3380,144.9650,5803
West Tamworth,-31.0894,150.9436,5342
South Grafton,-29.7150,152.9344,6068
Kununurra,-15.7736,128.7386,5308
Naracoorte,-36.9550,140.7429,5960
Corowa,-35.9833,146.3833,5482
Woolgoolga,-30.1150,153.2011,5290
Goondiwindi,-28.5461,150.3097,6355
Cobram,-35.9667,145.6500,6014
Maffra,-37.9500,146.9830,5280
Tahmoor,-34.2233,150.5928,5067
Woodend,-37.3630,144.5260,5806
Inverloch,-38.6334,145.7278,5437
Whittlesea,-37.5139,145.1140,5611
Emerald,-37.9331,145.4370,5778
Richmond,-33.5983,150.7511,5482
New Norfolk,-42.7828,147.0594,5432
East Ballina,-28.8594,153.5872,5571
Biloela,-24.4002,150.5133,5758
Worragee,-34.9144,150.6386,5068
Wingham,-31.8500,152.3670,5374
Leongatha,-38.4833,145.9500,5119
Palmwoods,-26.6883,152.9597,5676
Dunsborough,-33.6167,115.1000,5320
Irymple,-34.2333,142.1667,5325
Red Cliffs,-34.3075,142.1881,5060
Bannockburn,-38.0500,144.1667,5283
Glenbrook,-33.7650,150.6267,5051
Smithfield Heights,-16.8314,145.6910,5303
Sarina,-21.4225,149.2175,5522
Byron Bay,-28.6483,153.6178,5521
Wonthaggi,-38.6056,145.5917,4965
Ocean Shores,-28.5092,153.5375,5137
Berri,-34.2833,140.6000,4103
Howard Springs,-12.4922,131.0530,5132
Tannum Sands,-23.9474,151.3675,5145
Victor Harbor,-35.5500,138.6167,4233
Ingham,-18.6500,146.1667,4357
Manjimup,-34.2411,116.1464,4349
Carnarvon,-24.8672,113.6611,4426
Smithton,-40.8440,145.1200,3881
Narrogin,-32.9360,117.1780,4274
Newman,-23.3539,119.7319,4567
Merimbula,-36.8983,149.9011,3544
Katanning,-33.6908,117.5553,3687
Weipa,-12.6167,141.8667,3899
Wallaroo,-33.9167,137.6167,3988
Central Coast,-33.4200,151.3000,3026
Proserpine,-20.4017,148.5814,3562
Port Douglas,-16.4834,145.4652,3504
Clare,-33.8333,138.6000,3160
Tom Price,-22.6939,117.7950,3005
Charleville,-26.4016,146.2383,3335
Cloncurry,-20.7000,140.5000,2719
Bordertown,-36.3118,140.7702,2953
Longreach,-23.4422,144.2491,2970
Merredin,-31.4820,118.2790,2850
Scottsdale,-41.1667,147.5167,2373
Bourke,-30.0817,145.9511,1909
Exmouth,-21.9331,114.1281,2486
Queenstown,-42.0667,145.5500,1790
Mount Barker,-34.6300,117.6669,1905
Wagin,-33.3167,117.3500,1824
Kingston South East,-36.8167,139.8500,1648
Tumby Bay,-34.3667,136.1000,1474
Kalbarri,-27.7100,114.1600,1349
Port Denison,-29.2833,114.9167,1410
Penola,-37.3786,140.8362,1312
Streaky Bay,-32.8000,134.2167,1378
Halls Creek,-18.2300,127.6700,1546
Peterborough,-32.9667,138.8333,1416
Ouyen,-35.0667,142.3170,1191
Katherine,-14.4667,132.2667,1488
Oatlands,-42.2996,147.3666,1157
Barcaldine,-23.5555,145.2888,1422
Cowell,-33.6833,136.9167,1109
Meningie,-35.6883,139.3380,1118
Hughenden,-20.8438,144.1986,1136
Meekatharra,-26.5931,118.4911,708
Yulara,-25.2406,130.9889,1099
Wyndham,-15.4825,128.1230,780
Roebourne,-20.7667,117.1500,981
Bicheno,-41.8667,148.2833,943
Winton,-22.3913,143.0381,875
Leonora,-28.8800,121.3300,781
Gingin,-31.3400,115.9100,852
Wilcannia,-31.5650,143.3678,745
Onslow,-21.6333,115.1167,857
Laverton,-28.6280,122.4030,871
Morawa,-29.2111,116.0090,532
Southern Cross,-31.2500,119.3500,680
Norseman,-32.1961,121.7780,581
Ravensthorpe,-33.5831,120.0490,498
Eidsvold,-25.3667,151.1333,574
Pannawonica,-21.6333,116.3330,695
Kimba,-33.1333,136.4170,629
Mount Magnet,-28.0600,117.8460,470
Three Springs,-29.5333,115.7170,381
Theodore,-24.9500,150.0833,438
Karumba,-17.4838,140.8397,531
Richmond,-20.7306,143.1422,522
Andamooka,-30.4470,137.1660,316
Georgetown,-18.3000,143.5500,348
Boulia,-22.9000,139.9000,301
Adelaide River,-13.2381,131.1061,353
Burketown,-17.7167,139.5667,238
Ivanhoe,-32.8983,144.3000,327
Thargomindah,-28.0000,143.8167,270
Pine Creek,-13.8231,131.8330,328
Camooweal,-19.9167,138.1170,208
Birdsville,-25.8989,139.3520,140
Bedourie,-24.3500,139.4667,122
Windorah,-25.4206,142.6547,115
Kingoonya,-30.9000,135.3000,13
Yanchep,-31.5500,115.6340,8868
Gordonvale,-17.0936,145.7866,6671
Stanthorpe,-28.6547,151.9350,5406
Bullsbrook,-31.6630,116.0300,5448
McMinns Lagoon,-12.5329,131.0500,5025
Ceduna,-32.1167,133.6667,2157
Quilpie,-26.6161,144.2675,595
Woomera,-31.1496,136.8000,450
